postcode,urban_code,grade
NP190GU,C1,5
NP190GW,C1,6
NP190GX,C1,5
NP190GY,C1,6
NP190GZ,C1,6
NP190HA,C1,6
NP190HB,C1,5
NP190HD,C1,6
NP190HE,C1,5
NP190HF,C1,5
NP190HG,C1,6
NP190HH,C1,6
NP190HJ,C1,6
NP190HL,C1,6
NP190HN,C1,6
NP190HP,C1,6
NP190HQ,C1,6
NP190HR,C1,6
NP190HS,C1,6
NP190HT,C1,6
NP190HU,C1,6
NP190HW,C1,6
NP190HX,C1,6
NP190HY,C1,6
NP190HZ,C1,6
NP190JA,C1,6
NP190JB,C1,7
NP190JD,C1,6
NP190JE,C1,6
NP190JF,C1,7
NP190JG,C1,7
NP190JH,C1,7
NP190JJ,C1,6
NP190JL,C1,6
NP190JN,C1,6
NP190JP,C1,6
NP190JQ,C1,6
NP190JR,C1,6
NP190JS,C1,7
NP190JT,C1,6
NP190JU,C1,6
NP190JW,C1,6
NP190JX,C1,7
NP190JY,C1,6
NP190JZ,C1,7
NP190LA,C1,4
NP190LB,C1,3
NP190LD,C1,3
NP190LE,C1,3
NP190LF,C1,4
NP190LG,C1,4
NP190LH,C1,4
NP190LJ,C1,4
NP190LL,C1,4
NP190LN,C1,3
NP190LP,C1,4
NP190LQ,C1,5
NP190LR,C1,5
NP190LS,C1,5
NP190LT,C1,5
NP190LU,C1,5
NP190LW,C1,5
NP190LX,C1,6
NP190LY,C1,3
NP190LZ,C1,2
NP190NA,C1,4
NP190NB,C1,4
NP190ND,C1,4
NP190NF,C1,5
NP190NG,C1,4
NP190NL,C1,2
NP190NP,C1,2
NP190NQ,C1,2
NP190NR,C1,2
NP190NS,C1,2
NP190NT,C1,2
NP190NU,C1,2
NP190NW,C1,2
NP190NX,C1,2
NP190NY,C1,2
NP190NZ,C1,4
NP190PA,C1,5
NP190PB,C1,5
NP190PD,C1,5
NP190PE,C1,6
NP190PF,C1,5
NP190PG,C1,5
NP190PH,C1,5
NP190PJ,C1,5
NP190PL,C1,6
NP190PN,C1,5
NP190PP,C1,2
NP190PQ,C1,5
NP190PR,C1,2
NP190PS,C1,2
NP190PT,C1,2
NP190PU,C1,2
NP190PW,C1,2
NP190PX,C1,3
NP190PY,C1,2
NP190PZ,C1,2
NP190QA,C1,2
NP190QB,C1,2
NP190RA,C1,6
NP190RB,E1,1
NP190RD,C1,3
NP190RE,C1,6
NP190RF,C1,6
NP190RG,C1,6
NP190RH,C1,6
NP190RJ,C1,6
NP190RQ,C1,6
NP190RT,C1,6
NP190RU,C1,6
NP190RW,C1,6
NP190RX,C1,6
NP190RY,C1,6
NP190RZ,C1,6
NP190SE,C1,7
NP190UU,C1,2
NP190WB,C1,5
NP190WF,C1,3
NP190WW,C1,7
NP190XB,C1,6
NP190XT,C1,7
NP191AF,C1,7
NP191BD,C1,7
NP191BJ,C1,7
NP191BL,C1,7
NP191BT,C1,7
NP191BU,C1,7
NP191BW,C1,7
NP191BX,C1,7
NP191DD,C1,7
NP191DE,C1,7
NP191DF,C1,7
NP194AA,C1,7
NP194AD,C1,5
NP194AE,C1,5
NP194AF,C1,5
NP194AG,C1,5
NP194AH,C1,5
NP194AJ,C1,5
NP194AL,C1,5
NP194AN,C1,5
NP194AP,C1,5
NP194AQ,C1,5
NP194AR,C1,4
NP194AS,C1,5
NP194AT,C1,5
NP194AU,C1,5
NP194AW,C1,5
NP194AX,C1,5
NP194BB,D1,5
NP194BD,C1,5
NP194BE,C1,4
NP194BG,D1,5
NP194BH,D1,5
NP194BJ,D1,5
NP194BL,C1,4
NP194BN,C1,5
NP194BP,C1,5
NP194BQ,C1,4
NP194BR,D1,5
NP194BS,D1,5
NP194BT,D1,5
NP194BU,D1,5
NP194BX,C1,4
NP194BY,C1,4
NP194BZ,C1,4
NP194DE,C1,4
NP194DF,C1,4
NP194DG,D1,5
NP194DH,D1,5
NP194DJ,D1,5
NP194DP,D1,5
NP194JZ,C1,7
NP194LA,C1,7
NP194LB,C1,7
NP194LD,C1,7
NP194LE,C1,7
NP194LF,C1,7
NP194LG,C1,7
NP194LH,C1,6
NP194LJ,C1,6
NP194LL,C1,6
NP194LN,C1,6
NP194LP,C1,7
NP194LQ,C1,7
NP194LR,C1,6
NP194LS,C1,6
NP194LT,C1,6
NP194LU,C1,7
NP194LW,C1,6
NP194LX,C1,7
NP194LY,C1,7
NP194LZ,C1,7
NP194NA,C1,6
NP194NB,C1,6
NP194ND,C1,6
NP194NE,C1,6
NP194NF,C1,7
NP194NG,C1,7
NP194NH,C1,7
NP194NJ,C1,7
NP194NL,C1,7
NP194NN,C1,7
NP194NP,C1,7
NP194NQ,C1,7
NP194NR,C1,7
NP194NS,C1,7
NP194NT,C1,7
NP194NU,C1,7
NP194NW,C1,7
NP194NX,C1,7
NP194NY,C1,6
NP194NZ,C1,7
NP194PA,C1,7
NP194PB,C1,6
NP194PD,C1,6
NP194PE,C1,6
NP194PF,C1,6
NP194PG,C1,6
NP194PH,C1,6
NP194PJ,C1,7
NP194PL,E1,1
NP194PN,E1,1
NP194PP,E1,1
NP194PQ,E1,1
NP194PT,C1,6
NP194PU,C1,6
NP194PW,C1,6
NP194PY,C1,6
NP194QA,C1,7
NP194QB,C1,7
NP194QD,C1,7
NP194QE,C1,7
NP194QF,C1,7
NP194QG,C1,6
NP194QH,C1,6
NP194QJ,C1,7
NP194QL,C1,7
NP194QN,C1,7
NP194QP,C1,7
NP194QQ,C1,6
NP194QR,C1,7
NP194QS,C1,7
NP194QU,C1,7
NP194QX,F1,3
NP194QY,C1,6
NP194QZ,E1,3
NP194RA,C1,7
NP194RB,C1,7
NP194RD,C1,6
NP194RE,E1,2
NP194RF,C1,5
NP194RG,D1,6
NP194RL,C1,7
NP194RN,C1,7
NP194RP,C1,7
NP194RQ,C1,7
NP194RR,C1,7
NP194RS,C1,6
NP194SA,C1,7
NP194SB,C1,7
NP194SD,C1,7
NP194SF,C1,7
NP194SG,C1,7
NP194SJ,C1,7
NP194SL,C1,7
NP194SN,C1,7
NP194SP,C1,7
NP194SQ,C1,7
NP194SR,C1,7
NP194SS,E1,2
NP194ST,C1,7
NP194SU,C1,7
NP194SW,E1,2
NP194SX,C1,7
NP194SY,E1,2
NP194SZ,E1,2
NP194TA,C1,7
NP194TB,C1,7
NP194TD,C1,7
NP194TE,C1,7
NP194TF,C1,7
NP194TG,C1,7
NP194TH,C1,7
NP194TJ,D1,5
NP194TL,D1,5
NP194TN,D1,5
NP194TP,D1,5
NP194TQ,D1,5
NP194TR,D1,5
NP194TS,C1,7
NP194TT,D1,5
NP194TU,D1,5
NP194TW,D1,5
NP194TX,C1,7
NP194TY,D1,5
NP194TZ,D1,5
NP194XA,C1,7
NP194XB,C1,5
NP194XE,E1,3
NP194XF,E1,2
NP194XH,C1,5
NP194XJ,E1,1
NP194XN,C1,7
NP194YH,C1,6
NP194YU,C1,7
NP197AA,C1,3
NP197AB,C1,3
NP197AD,C1,4
NP197AE,C1,4
NP197AF,C1,4
NP197AG,C1,4
NP197AH,C1,4
NP197AJ,C1,4
NP197AL,C1,5
NP197AN,C1,4
NP197AP,C1,4
NP197AQ,C1,4
NP197AR,C1,4
NP197AS,C1,4
NP197AT,C1,5
NP197AU,C1,5
NP197AW,C1,5
NP197AX,C1,5
NP197AY,C1,5
NP197AZ,C1,5
NP197BA,C1,5
NP197BB,C1,5
NP197BD,C1,5
NP197BE,C1,5
NP197BG,C1,5
NP197BH,C1,5
NP197BJ,C1,3
NP197BL,C1,2
NP197BN,C1,3
NP197BP,C1,3
NP197BQ,C1,3
NP197BR,C1,2
NP197BS,C1,3
NP197BU,C1,4
NP197BW,C1,4
NP197BX,C1,5
NP197BY,C1,5
NP197BZ,C1,5
NP197DA,C1,5
NP197DB,C1,5
NP197DD,C1,5
NP197DE,C1,5
NP197DF,C1,5
NP197DG,C1,5
NP197DH,C1,5
NP197DJ,C1,5
NP197DL,C1,5
NP197DN,C1,5
NP197DP,C1,5
NP197DQ,C1,5
NP197DR,C1,5
NP197DS,C1,5
NP197DT,C1,5
NP197DU,C1,5
NP197DX,C1,5
NP197DY,C1,5
NP197DZ,C1,4
NP197EA,C1,3
NP197EB,C1,5
NP197ED,C1,4
NP197EE,C1,2
NP197EG,C1,4
NP197EH,C1,4
NP197EJ,C1,4
NP197EL,C1,5
NP197EN,C1,5
NP197EP,C1,5
NP197EQ,C1,5
NP197ER,C1,5
NP197ES,C1,5
NP197ET,C1,5
NP197EU,C1,5
NP197EW,C1,5
NP197EX,C1,5
NP197EY,C1,5
NP197EZ,C1,5
NP197FA,C1,5
NP197FB,C1,5
NP197FD,C1,5
NP197FE,C1,5
NP197FF,C1,5
NP197FG,C1,5
NP197FH,C1,5
NP197FJ,C1,4
NP197FU,C1,5
NP197FW,C1,5
NP197FX,C1,5
NP197FY,C1,5
NP197FZ,C1,4
NP197GA,C1,4
NP197GB,C1,4
NP197GD,C1,4
NP197GE,C1,4
NP197GF,C1,4
NP197GG,C1,4
NP197GH,C1,4
NP197GJ,C1,4
NP197GL,C1,4
NP197GN,C1,4
NP197GP,C1,3
NP197GQ,C1,4
NP197GR,C1,4
NP197GS,C1,5
NP197GZ,C1,5
NP197HA,C1,4
NP197HB,C1,4
NP197HD,C1,4
NP197HE,C1,4
NP197HF,C1,5
NP197HG,C1,5
NP197HH,C1,5
NP197HJ,C1,5
NP197HL,C1,5
NP197HN,C1,5
NP197HP,C1,5
NP197HQ,C1,5
NP197HR,C1,5
NP197HS,C1,5
NP197HT,C1,5
NP197HU,C1,5
NP197HW,C1,4
NP197HX,C1,4
NP197HY,C1,4
NP197HZ,C1,4
NP197JA,C1,4
NP197JB,C1,3
NP197JD,C1,3
NP197JE,C1,5
NP197JF,C1,5
NP197JG,C1,5
NP197JH,C1,5
NP197JJ,C1,5
NP197JL,C1,2
NP197JN,C1,4
NP197JP,C1,4
NP197JQ,C1,5
NP197JR,C1,5
NP197JS,C1,4
NP197JT,C1,4
NP197JU,C1,4
NP197JW,C1,4
NP197JX,C1,4
NP197JY,C1,3
NP197JZ,C1,4
NP197LA,C1,4
NP197LB,C1,3
NP197LD,C1,2
NP197LE,C1,2
NP197LF,C1,3
NP197LG,C1,2
NP197LH,C1,2
NP197LJ,C1,3
NP197LL,C1,3
NP197LN,C1,3
NP197LP,C1,4
NP197LT,C1,3
NP197LU,C1,3
NP197LW,C1,3
NP197LX,C1,3
NP197LY,C1,1
NP197LZ,C1,1
NP197NA,C1,1
NP197NB,C1,2
NP197ND,C1,1
NP197NE,C1,2
NP197NF,C1,1
NP197NG,C1,1
NP197NH,C1,2
NP197NJ,C1,1
NP197NL,C1,2
NP197NN,C1,2
NP197NP,C1,1
NP197NQ,C1,1
NP197NR,C1,1
NP197NS,C1,1
NP197NT,C1,1
NP197NU,C1,1
NP197NW,C1,1
NP197NX,C1,1
NP197NY,C1,1
NP197NZ,C1,1
NP197PA,C1,1
NP197PB,C1,1
NP197PD,C1,2
NP197PE,C1,2
NP197PF,C1,2
NP197PG,C1,2
NP197PH,C1,2
NP197PJ,C1,3
NP197PL,C1,2
NP197PN,C1,2
NP197PP,C1,2
NP197PQ,C1,2
NP197PR,C1,1
NP197PS,C1,1
NP197PT,C1,1
NP197PU,C1,1
NP197PW,C1,1
NP197PX,C1,1
NP197PY,C1,1
NP197PZ,C1,1
NP197QA,C1,1
NP197QB,C1,1
NP197QL,C1,3
NP197QN,C1,3
NP197QP,C1,2
NP197QQ,C1,2
NP197QR,C1,2
NP197QS,C1,2
NP197QT,C1,2
NP197QU,C1,2
NP197QW,C1,1
NP197QX,C1,2
NP197QY,C1,1
NP197QZ,C1,2
NP197RA,C1,2
NP197RB,C1,1
NP197RD,C1,2
NP197RE,C1,1
NP197RF,C1,1
NP197RG,C1,1
NP197RH,C1,2
NP197RU,C1,3
NP197RW,C1,3
NP197RX,C1,3
NP197RY,C1,3
NP197RZ,C1,3
NP197SA,C1,3
NP197SB,C1,3
NP197SD,C1,3
NP197SE,C1,3
NP197SF,C1,3
NP197SG,C1,3
NP197SH,C1,3
NP197SJ,C1,3
NP197SL,C1,3
NP197SN,C1,3
NP197SP,C1,4
NP197SQ,C1,4
NP197SR,C1,4
NP197SS,C1,4
NP197TA,C1,2
NP197TB,C1,2
NP197TD,C1,2
NP197TE,C1,2
NP197TF,C1,2
NP197TG,C1,2
NP197TH,C1,3
NP197TJ,C1,3
NP197UB,C1,1
NP197UP,C1,7
NP197XU,C1,3
NP197ZP,C1,7
NP198AA,C1,5
NP198AB,C1,5
NP198AD,C1,5
NP198AE,C1,5
NP198AF,C1,4
NP198AG,C1,4
NP198AH,C1,4
NP198AJ,C1,4
NP198AP,C1,4
NP198AQ,C1,5
NP198AR,C1,5
NP198AS,C1,5
NP198AT,C1,5
NP198AU,C1,5
NP198AW,C1,4
NP198AX,C1,5
NP198AY,C1,5
NP198AZ,C1,5
NP198BA,C1,5
NP198BB,C1,5
NP198BD,C1,4
NP198BE,C1,4
NP198BG,C1,4
NP198BH,C1,5
NP198BJ,C1,5
NP198BL,C1,5
NP198BN,C1,5
NP198BU,C1,5
NP198BW,C1,4
NP198BX,C1,4
NP198BY,C1,4
NP198BZ,C1,5
NP198DA,C1,5
NP198DB,C1,5
NP198DD,C1,5
NP198DE,C1,4
NP198DG,C1,5
NP198DH,C1,4
NP198DJ,C1,4
NP198DL,C1,5
NP198DN,C1,4
NP198DP,C1,4
NP198DQ,C1,4
NP198DR,C1,4
NP198DS,C1,4
NP198DT,C1,4
NP198DU,C1,4
NP198DW,C1,5
NP198DY,C1,5
NP198DZ,C1,5
NP198EA,C1,3
NP198EB,C1,4
NP198ED,C1,4
NP198EE,C1,4
NP198EF,C1,4
NP198EG,C1,5
NP198EH,C1,4
NP198EJ,C1,5
NP198EL,C1,5
NP198EN,C1,5
NP198EP,C1,5
NP198EQ,C1,5
NP198ER,C1,5
NP198ES,C1,5
NP198ET,C1,5
NP198EU,C1,4
NP198EW,C1,4
NP198EX,C1,4
NP198EY,C1,4
NP198EZ,C1,5
NP198FB,C1,5
NP198FD,C1,5
NP198FE,C1,5
NP198FF,C1,5
NP198FG,C1,5
NP198FH,C1,5
NP198FJ,C1,5
NP198FL,C1,5
NP198FN,C1,5
NP198FP,C1,5
NP198FQ,C1,4
NP198FR,C1,5
NP198FS,C1,5
NP198FT,C1,5
NP198FU,C1,5
NP198FW,C1,5
NP198FX,C1,5
NP198FY,C1,5
NP198FZ,C1,5
NP198GA,C1,5
NP198GB,C1,4
NP198GD,C1,5
NP198GE,C1,5
NP198GF,C1,5
NP198GG,C1,5
NP198GH,C1,5
NP198GJ,C1,5
NP198GL,C1,5
NP198GN,C1,5
NP198GP,C1,5
NP198GQ,C1,5
NP198GR,C1,5
NP198GS,C1,5
NP198GT,C1,4
NP198GU,C1,5
NP198GW,C1,5
NP198GX,C1,5
NP198GY,C1,5
NP198HA,C1,5
NP198HH,C1,5
NP198HJ,C1,5
NP198HL,C1,5
NP198HN,C1,5
NP198HP,C1,5
NP198HQ,C1,5
NP198HR,C1,4
NP198HS,C1,4
NP198HT,C1,5
NP198HU,C1,5
NP198HW,C1,5
NP198HX,C1,5
NP198HY,C1,5
NP198HZ,C1,5
NP198JF,C1,5
NP198JG,C1,5
NP198JH,C1,5
NP198JJ,C1,6
NP198JL,C1,6
NP198JN,C1,6
NP198JP,C1,6
NP198JQ,C1,6
NP198JR,C1,6
NP198JS,C1,6
NP198JT,C1,6
NP198JU,C1,6
NP198JW,C1,6
NP198JX,C1,6
NP198JY,C1,6
NP198JZ,C1,6
NP198LA,C1,6
NP198LB,C1,6
NP198LD,C1,6
NP198LE,C1,6
NP198LF,C1,6
NP198LG,C1,6
NP198LL,C1,4
NP198LN,C1,4
NP198LP,C1,4
NP198LQ,C1,4
NP198LR,C1,4
NP198LS,C1,4
NP198LT,C1,4
NP198LU,C1,4
NP198LW,C1,4
NP198LX,C1,3
NP198LY,C1,3
NP198LZ,C1,3
NP198NA,C1,4
NP198NB,C1,4
NP198ND,C1,4
NP198NE,C1,4
NP198NF,C1,5
NP198NL,C1,5
NP198NN,C1,5
NP198NP,C1,5
NP198NQ,C1,5
NP198NR,C1,6
NP198NS,C1,6
NP198NT,C1,6
NP198NU,C1,6
NP198NW,C1,6
NP198NX,C1,6
NP198NY,C1,6
NP198NZ,C1,6
NP198PA,C1,5
NP198PB,C1,6
NP198PD,C1,5
NP198WA,C1,3
NP198WU,C1,4
NP198XA,C1,4
NP198XD,C1,4
NP198XP,C1,5
NP198XR,C1,5
NP198YX,C1,7
NP199AA,C1,6
NP199AB,C1,6
NP199AD,C1,6
NP199AE,C1,6
NP199AF,C1,6
NP199AG,C1,6
NP199AH,C1,6
NP199AJ,C1,6
NP199AL,C1,6
NP199AN,C1,6
NP199AP,C1,6
NP199AQ,C1,6
NP199AR,C1,5
NP199AS,C1,6
NP199AT,C1,6
NP199AU,C1,6
NP199AW,C1,6
NP199AX,C1,6
NP199AY,C1,6
NP199AZ,C1,6
NP199BA,C1,3
NP199BB,C1,3
NP199BD,C1,6
NP199BG,C1,3
NP199BH,C1,5
NP199BJ,C1,5
NP199BL,C1,5
NP199BN,C1,5
NP199BP,C1,5
NP199BQ,C1,5
NP199BR,C1,5
NP199BS,C1,5
NP199BT,C1,5
NP199BU,C1,5
NP199BW,C1,5
NP199BX,C1,5
NP199BY,C1,4
NP199BZ,C1,5
NP199DA,C1,5
NP199DB,C1,6
NP199DD,C1,5
NP199DE,C1,5
NP199DF,C1,4
NP199DG,C1,5
NP199DH,C1,5
NP199DJ,C1,4
NP199DL,C1,4
NP199DN,C1,3
NP199DP,C1,3
NP199DQ,C1,3
NP199DR,C1,3
NP199DS,C1,2
NP199DT,C1,3
NP199DU,C1,5
NP199DW,C1,4
NP199DX,C1,3
NP199DY,C1,3
NP199DZ,C1,4
NP199EA,C1,4
NP199EB,C1,4
NP199ED,C1,3
NP199EE,C1,3
NP199EF,C1,3
NP199EN,C1,3
NP199EP,C1,3
NP199EQ,C1,3
NP199ER,C1,4
NP199ES,C1,3
NP199ET,C1,3
NP199EU,C1,3
NP199EW,C1,4
NP199EX,C1,4
NP199EY,C1,4
NP199EZ,C1,3
NP199FA,C1,3
NP199FB,C1,3
NP199FL,C1,2
NP199FN,C1,2
NP199FP,C1,2
NP199FQ,C1,1
NP199FR,C1,1
NP199FS,C1,1
NP199FT,C1,1
NP199FU,C1,1
NP199GA,C1,4
NP199GF,C1,2
NP199GG,C1,2
NP199GH,C1,2
NP199GJ,C1,2
NP199GL,C1,2
NP199GN,C1,2
NP199GP,C1,3
NP199GQ,C1,3
NP199GR,C1,3
NP199GS,C1,3
NP199GT,C1,2
NP199GU,C1,2
NP199GW,C1,2
NP199GX,C1,2
NP199GY,C1,2
NP199GZ,C1,3
NP199HA,C1,2
NP199HB,C1,2
NP199HE,C1,1
NP199HF,C1,1
NP199HG,C1,1
NP199HH,C1,1
NP199HJ,C1,3
NP199HP,C1,3
NP199HQ,C1,1
NP199HR,C1,2
NP199HS,C1,2
NP199HT,C1,1
NP199HU,C1,2
NP199HW,C1,2
NP199HX,C1,2
NP199HY,C1,2
NP199HZ,C1,2
NP199JA,C1,2
NP199JB,C1,2
NP199JD,C1,2
NP199JE,C1,3
NP199JF,C1,2
NP199JG,C1,2
NP199JH,C1,2
NP199JJ,C1,2
NP199JL,C1,1
NP199JN,C1,2
NP199JP,C1,1
NP199JQ,C1,1
NP199JR,C1,1
NP199JS,C1,2
NP199JT,C1,1
NP199JU,C1,1
NP199LA,C1,2
NP199LD,C1,2
NP199LE,C1,3
NP199LF,C1,3
NP199LG,C1,3
NP199LH,C1,2
NP199LJ,C1,2
NP199LL,C1,2
NP199LN,C1,2
NP199LP,C1,2
NP199LQ,C1,1
NP199LR,C1,2
NP199LS,C1,3
NP199LT,C1,3
NP199LU,C1,3
NP199LW,C1,2
NP199LX,C1,1
NP199LY,C1,1
NP199LZ,C1,1
NP199NA,C1,1
NP199NB,C1,1
NP199ND,C1,1
NP199NE,C1,2
NP199NF,C1,3
NP199NG,C1,2
NP199NH,C1,2
NP199NJ,C1,2
NP199NL,C1,2
NP199NN,C1,3
NP199NP,C1,2
NP199NQ,C1,3
NP199NR,C1,2
NP199NS,C1,5
NP199NT,C1,4
NP199NX,C1,4
NP199NY,C1,4
NP199NZ,C1,4
NP199PA,C1,4
NP199PB,C1,4
NP199PD,C1,4
NP199PE,C1,4
NP199PF,C1,4
NP199PG,C1,3
NP199PH,C1,3
NP199PJ,C1,3
NP199PL,C1,2
NP199PN,C1,2
NP199PP,C1,1
NP199PQ,C1,1
NP199PR,C1,1
NP199PS,C1,1
NP199PT,C1,4
NP199PU,C1,4
NP199PW,C1,4
NP199PX,C1,5
NP199PZ,C1,6
NP199QA,C1,5
NP199QB,C1,6
NP199QD,C1,6
NP199QE,C1,5
NP199QF,C1,6
NP199QG,C1,6
NP199QH,C1,6
NP199QJ,C1,6
NP199QL,C1,6
NP199QN,C1,6
NP199QP,C1,6
NP199QQ,C1,6
NP199QR,C1,6
NP199QS,C1,5
NP199QT,C1,5
NP199QU,C1,6
NP199QW,C1,5
NP199QX,C1,5
NP199QY,C1,5
NP199QZ,C1,5
NP199RA,C1,5
NP199RB,C1,5
NP199RD,C1,5
NP199RE,C1,5
NP199RF,C1,4
NP199RG,C1,4
NP199RH,C1,4
NP199RJ,C1,5
NP199RU,C1,6
NP199RW,C1,5
NP199RX,C1,5
NP199RY,C1,5
NP199RZ,C1,4
NP199SA,C1,4
NP199SB,C1,4
NP199SD,C1,4
NP199SE,C1,4
NP199SF,C1,4
NP199SG,C1,5
NP199SH,C1,5
NP199SJ,C1,5
NP199SL,C1,5
NP199SN,C1,5
NP199SP,C1,5
NP199SQ,C1,6
NP199SR,C1,5
NP199SS,C1,5
NP199ST,C1,4
NP199SU,C1,4
NP199SX,C1,4
NP199SY,C1,5
NP199SZ,C1,6
NP199TA,C1,2
NP199TB,C1,2
NP199TD,C1,2
NP199TE,C1,2
NP199TF,C1,2
NP199TG,C1,1
NP199TH,C1,2
NP199TJ,C1,2
NP199TL,C1,2
NP199TN,C1,2
NP201AA,C1,3
NP201DA,C1,2
NP201DB,C1,2
NP201DD,C1,2
NP201DF,C1,2
NP201DG,C1,2
NP201DH,C1,2
NP201DJ,C1,2
NP201DL,C1,1
NP201DP,C1,1
NP201DQ,C1,1
NP201DR,C1,1
NP201DS,C1,1
NP201DT,C1,1
NP201DU,C1,1
NP201DW,C1,1
NP201DX,C1,1
NP201DY,C1,2
NP201EA,C1,1
NP201EB,C1,1
NP201ED,C1,1
NP201EE,C1,1
NP201EF,C1,1
NP201EG,C1,1
NP201EH,C1,1
NP201EJ,C1,1
NP201EL,C1,1
NP201EN,C1,1
NP201EP,C1,1
NP201EQ,C1,1
NP201ER,C1,1
NP201ES,C1,1
NP201ET,C1,1
NP201EU,C1,1
NP201EW,C1,1
NP201EX,C1,1
NP201EZ,C1,1
NP201FA,C1,1
NP201FB,C1,3
NP201FQ,C1,3
NP201FS,C1,3
NP201FU,C1,2
NP201FW,C1,3
NP201FX,C1,2
NP201FZ,C1,2
NP201GA,C1,2
NP201GB,C1,3
NP201GD,C1,2
NP201GF,C1,2
NP201GG,C1,2
NP201GH,C1,2
NP201GL,C1,2
NP201GN,C1,2
NP201GP,C1,2
NP201GY,C1,2
NP201HA,C1,2
NP201HB,C1,2
NP201HD,C1,2
NP201HE,C1,2
NP201HF,C1,1
NP201HG,C1,2
NP201HJ,C1,1
NP201HP,C1,1
NP201HR,C1,1
NP201HS,C1,1
NP201HY,C1,1
NP201HZ,C1,1
NP201JB,C1,2
NP201JD,C1,2
NP201JE,C1,2
NP201JF,C1,1
NP201JG,C1,1
NP201JH,C1,1
NP201JJ,C1,2
NP201JL,C1,2
NP201JN,C1,1
NP201JQ,C1,1
NP201JR,C1,1
NP201JS,C1,1
NP201JT,C1,1
NP201JU,C1,1
NP201JW,C1,1
NP201JX,C1,1
NP201JY,C1,1
NP201JZ,C1,2
NP201LA,C1,2
NP201LB,C1,2
NP201LD,C1,1
NP201LE,C1,1
NP201LN,C1,1
NP201LP,C1,1
NP201LQ,C1,1
NP201LR,C1,1
NP201LS,C1,1
NP201LT,C1,1
NP201LU,C1,1
NP201LW,C1,1
NP201LX,C1,1
NP201LY,C1,1
NP201LZ,C1,1
NP201NA,C1,1
NP201PA,C1,1
NP201PW,C1,1
NP201PX,C1,1
NP201QY,C1,1
NP201RL,C1,1
NP201RN,C1,3
NP201SN,C1,1
NP201SS,C1,1
NP201TE,C1,2
NP201TP,C1,1
NP201TS,C1,1
NP201UE,C1,1
NP201UH,C1,1
NP201UL,C1,1
NP201WR,C1,1
NP201WX,C1,1
NP201YB,C1,3
NP201YD,C1,1
NP201YN,C1,3
NP201YP,C1,3
NP201ZB,C1,3
NP202AA,C1,1
NP202AB,C1,1
NP202AD,C1,1
NP202AE,C1,1
NP202AF,C1,1
NP202AG,C1,2
NP202AH,C1,2
NP202AJ,C1,2
NP202AL,C1,1
NP202AN,C1,1
NP202AP,C1,1
NP202AQ,C1,1
NP202AR,C1,1
NP202AS,C1,2
NP202AT,C1,2
NP202AU,C1,1
NP202AW,C1,2
NP202AX,C1,2
NP202AY,C1,2
NP202AZ,C1,1
NP202BA,C1,1
NP202BB,C1,1
NP202BE,C1,2
NP202BH,C1,2
NP202BJ,C1,2
NP202BL,C1,2
NP202BN,C1,1
NP202BP,C1,1
NP202BQ,C1,1
NP202BW,D1,2
NP202BX,D1,2
NP202BY,C1,1
NP202BZ,C1,1
NP202DA,C1,1
NP202DB,C1,1
NP202DD,C1,1
NP202DE,C1,1
NP202DF,D1,1
NP202DG,C1,1
NP202DH,C1,1
NP202DJ,C1,1
NP202DL,D1,1
NP202DN,C1,1
NP202DP,C1,1
NP202DQ,D1,1
NP202DR,C1,1
NP202DS,C1,3
NP202DT,C1,1
NP202DU,D1,1
NP202DW,C1,2
NP202DX,C1,1
NP202DZ,C1,2
NP202EA,C1,1
NP202EB,C1,1
NP202ED,C1,1
NP202EE,C1,1
NP202EF,C1,2
NP202EG,C1,2
NP202EH,C1,2
NP202EJ,C1,2
NP202EL,C1,2
NP202EN,C1,3
NP202EP,C1,3
NP202EQ,C1,2
NP202ER,C1,2
NP202ES,C1,2
NP202ET,C1,2
NP202EU,C1,2
NP202EW,C1,2
NP202EX,C1,1
NP202EY,C1,2
NP202EZ,C1,1
NP202FA,C1,2
NP202FB,C1,2
NP202FD,C1,2
NP202FE,C1,1
NP202FF,C1,2
NP202FG,C1,1
NP202FH,D1,3
NP202FJ,D1,3
NP202FL,D1,3
NP202FN,D1,3
NP202FP,D1,3
NP202FQ,C1,5
NP202FR,D1,3
NP202FS,C1,2
NP202FT,C1,2
NP202FU,C1,5
NP202FW,C1,2
NP202FX,C1,3
NP202FY,C1,2
NP202GA,D1,3
NP202GD,C1,2
NP202GE,C1,2
NP202GF,D1,3
NP202GG,C1,1
NP202GH,C1,1
NP202GJ,C1,1
NP202GL,C1,1
NP202GN,C1,1
NP202GR,D1,3
NP202GW,C1,1
NP202GX,C1,1
NP202GY,C1,1
NP202GZ,C1,1
NP202HA,C1,1
NP202HB,C1,2
NP202HD,C1,2
NP202HE,C1,2
NP202HF,C1,3
NP202HG,C1,2
NP202HH,C1,2
NP202HJ,C1,2
NP202HL,C1,3
NP202HN,C1,2
NP202HP,C1,3
NP202HQ,C1,2
NP202HR,C1,2
NP202HS,C1,2
NP202HT,C1,2
NP202HU,C1,1
NP202HW,C1,2
NP202HX,C1,3
NP202HY,C1,2
NP202HZ,D1,2
NP202JB,C1,1
NP202JD,C1,1
NP202JE,C1,2
NP202JF,C1,2
NP202JG,C1,3
NP202JH,C1,3
NP202JJ,C1,1
NP202JL,C1,2
NP202JN,C1,1
